Stabilizing...
Starting measurement (Interrupts disabled)...
ML-KEM-1024
Starting Benchmarks for: ML-KEM-1024
Iteration, Keypair, Encaps, Decaps
overhead: 2
0, 	1294788, 	1478597, 	1731293
1, 	1295061, 	1478597, 	1731274
2, 	1295061, 	1478597, 	1731274
3, 	1295061, 	1478597, 	1731333
4, 	1295061, 	1478597, 	1731274
5, 	1295061, 	1478597, 	1731274
6, 	1295061, 	1478597, 	1731274
7, 	1295061, 	1478597, 	1731274
8, 	1295061, 	1478597, 	1731274
9, 	1295061, 	1478597, 	1731274
10, 	1295120, 	1478597, 	1731274
11, 	1295061, 	1478597, 	1731274
12, 	1295075, 	1478597, 	1731274
13, 	1295061, 	1478597, 	1731274
14, 	1295061, 	1478597, 	1731333
15, 	1295061, 	1478597, 	1731274
16, 	1295061, 	1478597, 	1731274
17, 	1295061, 	1478597, 	1731274
18, 	1295061, 	1478597, 	1731274
19, 	1295075, 	1478597, 	1731274
20, 	1295061, 	1478597, 	1731274
21, 	1295120, 	1478597, 	1731274
22, 	1295061, 	1478597, 	1731274
23, 	1295061, 	1478597, 	1731274
24, 	1295061, 	1478597, 	1731274
25, 	1295061, 	1478597, 	1731333
26, 	1295075, 	1478597, 	1731274
27, 	1295061, 	1478597, 	1731274
28, 	1295061, 	1478597, 	1731274
29, 	1295061, 	1478597, 	1731274
30, 	1295061, 	1478597, 	1731274
31, 	1295061, 	1478597, 	1731274
32, 	1295120, 	1478597, 	1731274
33, 	1295075, 	1478597, 	1731274
34, 	1295061, 	1478597, 	1731274
35, 	1295061, 	1478597, 	1731274
36, 	1295061, 	1478597, 	1731333
37, 	1295061, 	1478597, 	1731274
38, 	1295061, 	1478597, 	1731274
39, 	1295061, 	1478597, 	1731274
40, 	1295075, 	1478597, 	1731274
41, 	1295061, 	1478597, 	1731274
42, 	1295061, 	1478597, 	1731274
43, 	1295120, 	1478597, 	1731274
44, 	1295061, 	1478597, 	1731274
45, 	1295061, 	1478597, 	1731274
46, 	1295061, 	1478597, 	1731274
47, 	1295075, 	1478597, 	1731333
48, 	1295061, 	1478597, 	1731274
49, 	1295061, 	1478597, 	1731274
50, 	1295061, 	1478597, 	1731274
51, 	1295061, 	1478597, 	1731274
52, 	1295061, 	1478597, 	1731274
53, 	1295061, 	1478597, 	1731274
54, 	1295134, 	1478597, 	1731274
55, 	1295061, 	1478597, 	1731274
56, 	1295061, 	1478597, 	1731274
57, 	1295061, 	1478597, 	1731274
58, 	1295061, 	1478597, 	1731333
59, 	1295061, 	1478597, 	1731274
60, 	1295061, 	1478597, 	1731274
61, 	1295075, 	1478597, 	1731274
62, 	1295061, 	1478597, 	1731274
63, 	1295061, 	1478597, 	1731274
64, 	1295061, 	1478597, 	1731274
65, 	1295120, 	1478597, 	1731274
66, 	1295061, 	1478597, 	1731274
67, 	1295061, 	1478597, 	1731274
68, 	1295075, 	1478597, 	1731274
69, 	1295061, 	1478597, 	1731333
70, 	1295061, 	1478597, 	1731274
71, 	1295061, 	1478597, 	1731274
72, 	1295061, 	1478597, 	1731274
73, 	1295061, 	1478597, 	1731274
74, 	1295061, 	1478597, 	1731274
75, 	1295075, 	1478597, 	1731274
76, 	1295120, 	1478597, 	1731274
77, 	1295061, 	1478597, 	1731274
78, 	1295061, 	1478597, 	1731274
79, 	1295061, 	1478597, 	1731274
80, 	1295061, 	1478597, 	1731333
81, 	1295061, 	1478597, 	1731274
82, 	1295075, 	1478597, 	1731274
83, 	1295061, 	1478597, 	1731274
84, 	1295061, 	1478597, 	1731274
85, 	1295061, 	1478597, 	1731274
86, 	1295061, 	1478597, 	1731274
87, 	1295120, 	1478597, 	1731274
88, 	1295061, 	1478597, 	1731274
89, 	1295075, 	1478597, 	1731274
90, 	1295061, 	1478597, 	1731274
91, 	1295061, 	1478597, 	1731333
92, 	1295061, 	1478597, 	1731274
93, 	1295061, 	1478597, 	1731274
94, 	1295061, 	1478597, 	1731274
95, 	1295061, 	1478597, 	1731274
96, 	1295075, 	1478597, 	1731274
97, 	1295061, 	1478597, 	1731274
98, 	1295120, 	1478597, 	1731274
99, 	1295061, 	1478597, 	1731274
Benchmarks complete.
