Stabilizing...
Starting measurement (Interrupts disabled)...
ML-KEM-512
Starting Benchmarks for: ML-KEM-512
Iteration, Keypair, Encaps, Decaps
overhead: 2
0, 	492486, 	598072, 	749828
1, 	492502, 	598072, 	749811
2, 	492502, 	598072, 	749811
3, 	492502, 	598072, 	749811
4, 	492502, 	598072, 	749811
5, 	492502, 	598072, 	749811
6, 	492500, 	598072, 	749811
7, 	492502, 	598072, 	749811
8, 	492502, 	598067, 	749811
9, 	492502, 	598072, 	749811
10, 	492502, 	598072, 	749811
11, 	492502, 	598072, 	749806
12, 	492502, 	598072, 	749811
13, 	492502, 	598072, 	749811
14, 	492502, 	598072, 	749811
15, 	492502, 	598072, 	749811
16, 	492502, 	598072, 	749811
17, 	492502, 	598072, 	749811
18, 	492502, 	598072, 	749811
19, 	492502, 	598072, 	749811
20, 	492500, 	598072, 	749811
21, 	492502, 	598072, 	749811
22, 	492502, 	598067, 	749811
23, 	492502, 	598072, 	749811
24, 	492502, 	598072, 	749811
25, 	492502, 	598072, 	749806
26, 	492502, 	598072, 	749811
27, 	492502, 	598072, 	749811
28, 	492502, 	598072, 	749811
29, 	492502, 	598072, 	749811
30, 	492502, 	598072, 	749811
31, 	492502, 	598072, 	749811
32, 	492502, 	598072, 	749811
33, 	492502, 	598072, 	749811
34, 	492500, 	598072, 	749811
35, 	492502, 	598072, 	749811
36, 	492502, 	598067, 	749811
37, 	492502, 	598072, 	749811
38, 	492502, 	598072, 	749811
39, 	492502, 	598072, 	749806
40, 	492502, 	598072, 	749811
41, 	492502, 	598072, 	749811
42, 	492502, 	598072, 	749811
43, 	492502, 	598072, 	749811
44, 	492502, 	598072, 	749811
45, 	492502, 	598072, 	749811
46, 	492502, 	598072, 	749811
47, 	492502, 	598072, 	749811
48, 	492500, 	598072, 	749811
49, 	492502, 	598072, 	749811
50, 	492502, 	598067, 	749811
51, 	492502, 	598072, 	749811
52, 	492502, 	598072, 	749811
53, 	492502, 	598072, 	749806
54, 	492502, 	598072, 	749811
55, 	492502, 	598072, 	749811
56, 	492502, 	598072, 	749811
57, 	492502, 	598072, 	749811
58, 	492502, 	598072, 	749811
59, 	492502, 	598072, 	749811
60, 	492502, 	598072, 	749811
61, 	492502, 	598072, 	749811
62, 	492500, 	598072, 	749811
63, 	492502, 	598072, 	749811
64, 	492502, 	598067, 	749811
65, 	492502, 	598072, 	749811
66, 	492502, 	598072, 	749811
67, 	492502, 	598072, 	749806
68, 	492502, 	598072, 	749811
69, 	492502, 	598072, 	749811
70, 	492502, 	598072, 	749811
71, 	492502, 	598072, 	749811
72, 	492502, 	598072, 	749811
73, 	492502, 	598072, 	749811
74, 	492502, 	598072, 	749811
75, 	492502, 	598072, 	749811
76, 	492500, 	598072, 	749811
77, 	492502, 	598072, 	749811
78, 	492502, 	598067, 	749811
79, 	492502, 	598072, 	749811
80, 	492502, 	598072, 	749811
81, 	492502, 	598072, 	749806
82, 	492502, 	598072, 	749811
83, 	492502, 	598072, 	749811
84, 	492502, 	598072, 	749811
85, 	492502, 	598072, 	749811
86, 	492502, 	598072, 	749811
87, 	492502, 	598072, 	749811
88, 	492502, 	598072, 	749811
89, 	492502, 	598072, 	749811
90, 	492500, 	598072, 	749811
91, 	492502, 	598072, 	749811
92, 	492502, 	598067, 	749811
93, 	492502, 	598072, 	749811
94, 	492502, 	598072, 	749811
95, 	492502, 	598072, 	749806
96, 	492502, 	598072, 	749811
97, 	492502, 	598072, 	749811
98, 	492502, 	598072, 	749811
99, 	492502, 	598072, 	749811
Benchmarks complete.
