38, 	2388766, 	15400, 	277, 	277, 	2682685, 	19048, 	364, 	364, 	3109504, 	20600, 	392, 	393
39, 	2392407, 	15400, 	278, 	279, 	2675329, 	19048, 	384, 	384, 	3088823, 	20600, 	415, 	416
40, 	2391361, 	15400, 	276, 	277, 	2679539, 	19048, 	443, 	443, 	3110851, 	20600, 	417, 	417
41, 	2391161, 	15400, 	286, 	287, 	2678307, 	19048, 	383, 	383, 	3090253, 	20600, 	388, 	388
42, 	2393055, 	15400, 	304, 	304, 	2678844, 	19048, 	339, 	339, 	3111696, 	20600, 	460, 	461
43, 	2391266, 	15400, 	325, 	326, 	2678255, 	19048, 	378, 	378, 	3092549, 	20600, 	437, 	438
44, 	2391894, 	15400, 	284, 	284, 	2677042, 	19048, 	295, 	295, 	3102764, 	20600, 	383, 	382
45, 	2391221, 	15400, 	314, 	315, 	2680615, 	19048, 	264, 	264, 	3091980, 	20600, 	359, 	359
46, 	2393277, 	15400, 	291, 	291, 	2682004, 	19048, 	332, 	332, 	3099251, 	20600, 	413, 	414
47, 	2390891, 	15400, 	322, 	322, 	2677868, 	19048, 	376, 	376, 	3088215, 	20600, 	436, 	436
48, 	2388914, 	15400, 	265, 	265, 	2673882, 	19048, 	432, 	432, 	3108054, 	20600, 	437, 	436
49, 	2389833, 	15400, 	310, 	310, 	2673066, 	19048, 	491, 	491, 	3090795, 	20600, 	424, 	423
50, 	2392329, 	15400, 	326, 	326, 	2677224, 	19048, 	380, 	380, 	3106194, 	20600, 	387, 	386
51, 	2392403, 	15400, 	305, 	306, 	2676688, 	19048, 	258, 	258, 	3090346, 	20600, 	468, 	468
52, 	2388566, 	15400, 	313, 	314, 	2685382, 	19048, 	367, 	367, 	3107817, 	20600, 	370, 	370
53, 	2388184, 	15400, 	301, 	302, 	2680547, 	19048, 	302, 	302, 	3098082, 	20600, 	398, 	397
54, 	2386069, 	15400, 	265, 	266, 	2676144, 	19048, 	455, 	455, 	3114643, 	20600, 	467, 	468
55, 	2389642, 	15400, 	314, 	314, 	2675990, 	19048, 	464, 	464, 	3091182, 	20600, 	406, 	406
56, 	2387796, 	15400, 	312, 	313, 	2681868, 	19048, 	266, 	266, 	3111266, 	20600, 	348, 	348
57, 	2396736, 	15400, 	304, 	305, 	2681609, 	19048, 	447, 	447, 	3094179, 	20600, 	377, 	376
58, 	2391526, 	15400, 	314, 	315, 	2687095, 	19048, 	392, 	392, 	3110780, 	20600, 	354, 	354
59, 	2392158, 	15400, 	293, 	294, 	2680024, 	19048, 	311, 	311, 	3096673, 	20600, 	399, 	400
60, 	2390606, 	15400, 	294, 	294, 	2679381, 	19048, 	271, 	271, 	3110293, 	20600, 	438, 	439
61, 	2390836, 	15400, 	298, 	298, 	2674510, 	19048, 	268, 	268, 	3102314, 	20600, 	460, 	461
62, 	2393585, 	15400, 	323, 	324, 	2677643, 	19048, 	355, 	355, 	3104283, 	20600, 	369, 	369
63, 	2393090, 	15400, 	342, 	343, 	2671930, 	19048, 	348, 	348, 	3091356, 	20600, 	414, 	414
64, 	2393193, 	15400, 	319, 	320, 	2677098, 	19048, 	390, 	390, 	3105861, 	20600, 	399, 	400
65, 	2389434, 	15400, 	322, 	323, 	2675973, 	19048, 	334, 	334, 	3098214, 	20600, 	432, 	432
66, 	2396543, 	15400, 	318, 	318, 	2672015, 	19048, 	451, 	451, 	3108064, 	20600, 	448, 	448
67, 	2389611, 	15400, 	315, 	316, 	2667830, 	19048, 	324, 	324, 	3098914, 	20600, 	424, 	424
68, 	2389977, 	15400, 	327, 	328, 	2677065, 	19048, 	290, 	290, 	3107784, 	20600, 	362, 	362
69, 	2399163, 	15400, 	336, 	337, 	2667827, 	19048, 	241, 	241, 	3096114, 	20600, 	379, 	378
70, 	2395326, 	15400, 	310, 	311, 	2682726, 	19048, 	395, 	395, 	3105122, 	20600, 	362, 	363
71, 	2386014, 	15400, 	283, 	284, 	2672907, 	19048, 	447, 	447, 	3094897, 	20600, 	380, 	381
72, 	2386410, 	15400, 	248, 	248, 	2676142, 	19048, 	367, 	367, 	3109584, 	20600, 	467, 	467
73, 	2392241, 	15400, 	322, 	323, 	2665579, 	19048, 	410, 	410, 	3097779, 	20600, 	456, 	457
74, 	2387959, 	15400, 	300, 	300, 	2677393, 	19048, 	310, 	310, 	3111037, 	20600, 	369, 	370
75, 	2394502, 	15400, 	390, 	391, 	2668210, 	19048, 	343, 	343, 	3090731, 	20600, 	378, 	378
76, 	2394294, 	15400, 	335, 	335, 	2674229, 	19048, 	419, 	419, 	3100517, 	20600, 	443, 	443
77, 	2391598, 	15400, 	301, 	301, 	2663040, 	19048, 	286, 	286, 	3098796, 	20600, 	372, 	372
78, 	2391775, 	15400, 	279, 	280, 	2681661, 	19048, 	446, 	446, 	3110417, 	20600, 	414, 	413
79, 	2391441, 	15400, 	317, 	317, 	2662212, 	19048, 	355, 	355, 	3091561, 	20600, 	408, 	407
80, 	2395419, 	15400, 	280, 	281, 	2674023, 	19048, 	297, 	297, 	3107582, 	20600, 	356, 	356
81, 	2392698, 	15400, 	325, 	325, 	2666320, 	19048, 	439, 	439, 	3094182, 	20600, 	435, 	436
82, 	2392717, 	15400, 	342, 	342, 	2681421, 	19048, 	440, 	440, 	3111189, 	20600, 	450, 	451
83, 	2391095, 	15400, 	336, 	336, 	2663655, 	19048, 	417, 	417, 	3097297, 	20600, 	422, 	422
84, 	2391488, 	15400, 	292, 	293, 	2680839, 	19048, 	427, 	427, 	3102022, 	20600, 	413, 	414
85, 	2389339, 	15400, 	265, 	265, 	2659731, 	19048, 	260, 	260, 	3092339, 	20600, 	435, 	434
86, 	2394183, 	15400, 	314, 	315, 	2675824, 	19048, 	259, 	259, 	3104904, 	20600, 	369, 	370
87, 	2397517, 	15400, 	301, 	302, 	2662763, 	19048, 	316, 	316, 	3095896, 	20600, 	350, 	350
88, 	2391259, 	15400, 	279, 	279, 	2682661, 	19048, 	362, 	362, 	3103974, 	20600, 	359, 	359
89, 	2389069, 	15400, 	305, 	305, 	2661808, 	19048, 	318, 	318, 	3096914, 	20600, 	368, 	368
90, 	2388731, 	15400, 	311, 	311, 	2684204, 	19048, 	295, 	295, 	3111589, 	20600, 	405, 	405
91, 	2397864, 	15400, 	264, 	265, 	2662134, 	19048, 	310, 	310, 	3097533, 	20600, 	448, 	449
92, 	2389556, 	15400, 	318, 	319, 	2678982, 	19048, 	346, 	346, 	3107799, 	20600, 	483, 	483
93, 	2392212, 	15400, 	330, 	330, 	2661084, 	19048, 	305, 	305, 	3092749, 	20600, 	374, 	374
94, 	2395069, 	15400, 	336, 	337, 	2674910, 	19048, 	314, 	314, 	3103890, 	20600, 	382, 	382
95, 	2387381, 	15400, 	291, 	291, 	2662642, 	19048, 	495, 	495, 	3102157, 	20600, 	435, 	435
96, 	2391656, 	15400, 	320, 	321, 	2676348, 	19048, 	456, 	456, 	3107834, 	20600, 	438, 	438
97, 	2398725, 	15400, 	305, 	306, 	2662412, 	19048, 	429, 	429, 	3103819, 	20600, 	446, 	447
98, 	2386495, 	15400, 	322, 	322, 	2679429, 	19048, 	407, 	407, 	3109454, 	20600, 	439, 	440
99, 	2395675, 	15400, 	278, 	278, 	2662138, 	19048, 	420, 	420, 	3098780, 	20600, 	412, 	413
returned: 0
