>>> ENTER BENCHMARK <<<
ML-KEM-512
Running on a Pi!
Starting Benchmarks for: ML-KEM-512
overhead: 14
Iteration, Keypair cycles, Keypair stack, Keypair read cache miss, Keypair write cache miss, Encaps cycles, Encaps stack, Encaps read cache miss, Encaps write cache miss, Decaps cycles, Decaps stack, Decaps read cache miss, Decaps write cache miss
0, 	974173, 	6176, 	1114, 	1113, 	1084884, 	8800, 	1256, 	1256, 	1353652, 	9552, 	482, 	482
1, 	918184, 	6176, 	178, 	178, 	1088354, 	8800, 	124, 	125, 	1344222, 	9552, 	342, 	342
2, 	929047, 	6176, 	223, 	222, 	1085566, 	8800, 	146, 	147, 	1345512, 	9552, 	221, 	221
3, 	921187, 	6176, 	148, 	148, 	1087214, 	8800, 	108, 	108, 	1344734, 	9552, 	309, 	309
4, 	925120, 	6176, 	163, 	162, 	1076864, 	8800, 	123, 	123, 	1336963, 	9552, 	165, 	165
5, 	925570, 	6176, 	206, 	205, 	1084470, 	8800, 	119, 	119, 	1340343, 	9552, 	305, 	305
6, 	921537, 	6176, 	131, 	130, 	1084640, 	8800, 	93, 	93, 	1340885, 	9552, 	242, 	242
7, 	920374, 	6176, 	129, 	128, 	1083395, 	8800, 	107, 	107, 	1348234, 	9552, 	216, 	216
8, 	921799, 	6176, 	122, 	121, 	1088992, 	8800, 	111, 	111, 	1341388, 	9552, 	353, 	353
9, 	914126, 	6176, 	128, 	127, 	1083220, 	8800, 	110, 	110, 	1347628, 	9552, 	178, 	178
10, 	924256, 	6176, 	123, 	122, 	1087696, 	8800, 	133, 	133, 	1349193, 	9552, 	220, 	220
11, 	919245, 	6176, 	128, 	127, 	1086727, 	8800, 	116, 	116, 	1344566, 	9552, 	223, 	223
12, 	922997, 	6176, 	126, 	126, 	1083967, 	8800, 	105, 	105, 	1341483, 	9552, 	174, 	174
13, 	925898, 	6176, 	119, 	118, 	1086235, 	8800, 	153, 	153, 	1333805, 	9552, 	587, 	587
14, 	919034, 	6176, 	116, 	116, 	1087725, 	8800, 	116, 	116, 	1349886, 	9552, 	180, 	180
15, 	920528, 	6176, 	123, 	123, 	1084226, 	8800, 	91, 	91, 	1345106, 	9552, 	221, 	221
16, 	928003, 	6176, 	184, 	183, 	1089283, 	8800, 	103, 	103, 	1344392, 	9552, 	174, 	174
17, 	924728, 	6176, 	154, 	153, 	1082599, 	8800, 	121, 	121, 	1341901, 	9552, 	182, 	182
18, 	915731, 	6176, 	133, 	132, 	1076147, 	8800, 	115, 	115, 	1344770, 	9552, 	207, 	207
19, 	923822, 	6176, 	146, 	145, 	1088483, 	8800, 	105, 	105, 	1342124, 	9552, 	275, 	275
20, 	919019, 	6176, 	110, 	110, 	1083869, 	8800, 	98, 	98, 	1346379, 	9552, 	340, 	340
21, 	923138, 	6176, 	128, 	128, 	1085789, 	8800, 	159, 	159, 	1343045, 	9552, 	909, 	909
22, 	921281, 	6176, 	149, 	148, 	1081221, 	8800, 	105, 	105, 	1338789, 	9552, 	194, 	194
23, 	914817, 	6176, 	116, 	115, 	1080584, 	8800, 	93, 	93, 	1342444, 	9552, 	169, 	169
24, 	922004, 	6176, 	125, 	124, 	1087394, 	8800, 	148, 	148, 	1348660, 	9552, 	311, 	311
25, 	920927, 	6176, 	132, 	131, 	1083942, 	8800, 	95, 	95, 	1345437, 	9552, 	459, 	459
26, 	923401, 	6176, 	127, 	127, 	1080490, 	8800, 	114, 	114, 	1346279, 	9552, 	163, 	163
27, 	926537, 	6176, 	186, 	185, 	1077698, 	8800, 	132, 	132, 	1336585, 	9552, 	204, 	204
28, 	922737, 	6176, 	119, 	118, 	1088059, 	8800, 	111, 	111, 	1341533, 	9552, 	182, 	182
29, 	920430, 	6176, 	114, 	113, 	1087867, 	8800, 	135, 	135, 	1342798, 	9552, 	309, 	309
30, 	926270, 	6176, 	160, 	159, 	1090324, 	8800, 	115, 	115, 	1346701, 	9552, 	254, 	254
31, 	922269, 	6176, 	117, 	116, 	1085006, 	8800, 	109, 	109, 	1343571, 	9552, 	176, 	176
32, 	914285, 	6176, 	133, 	132, 	1083119, 	8800, 	114, 	114, 	1347629, 	9552, 	250, 	250
33, 	924282, 	6176, 	122, 	121, 	1088905, 	8800, 	91, 	91, 	1346456, 	9552, 	394, 	394
34, 	921725, 	6176, 	113, 	112, 	1083875, 	8800, 	107, 	107, 	1339828, 	9552, 	181, 	181
35, 	917943, 	6176, 	97, 	96, 	1087290, 	8800, 	119, 	119, 	1346817, 	9552, 	348, 	348
36, 	923971, 	6176, 	120, 	120, 	1082107, 	8800, 	97, 	97, 	1334970, 	9552, 	236, 	236
37, 	921256, 	6176, 	140, 	139, 	1084900, 	8800, 	110, 	110, 	1342860, 	9552, 	215, 	215
38, 	922778, 	6176, 	151, 	150, 	1089543, 	8800, 	117, 	117, 	1347246, 	9552, 	227, 	227
39, 	922777, 	6176, 	118, 	118, 	1087582, 	8800, 	98, 	98, 	1346213, 	9552, 	222, 	222
40, 	919170, 	6176, 	127, 	126, 	1087138, 	8800, 	103, 	103, 	1353938, 	9552, 	194, 	194
41, 	916544, 	6176, 	107, 	106, 	1076503, 	8800, 	112, 	112, 	1339758, 	9552, 	197, 	197
42, 	925895, 	6176, 	129, 	129, 	1083335, 	8800, 	85, 	85, 	1348144, 	9552, 	183, 	183
43, 	924469, 	6176, 	120, 	119, 	1082794, 	8800, 	89, 	89, 	1350318, 	9552, 	238, 	238
44, 	921688, 	6176, 	148, 	147, 	1086512, 	8800, 	110, 	110, 	1346241, 	9552, 	170, 	170
45, 	924874, 	6176, 	131, 	130, 	1083554, 	8800, 	107, 	107, 	1339103, 	9552, 	202, 	202
46, 	914256, 	6176, 	118, 	117, 	1086504, 	8800, 	125, 	125, 	1344323, 	9552, 	251, 	251
47, 	921695, 	6176, 	139, 	138, 	1087808, 	8800, 	120, 	120, 	1342965, 	9552, 	206, 	206
48, 	919660, 	6176, 	123, 	122, 	1085011, 	8800, 	104, 	104, 	1346817, 	9552, 	224, 	224
49, 	927154, 	6176, 	184, 	183, 	1085483, 	8800, 	113, 	113, 	1346266, 	9552, 	246, 	246
50, 	922048, 	6176, 	150, 	149, 	1077945, 	8800, 	118, 	118, 	1335520, 	9552, 	294, 	294
51, 	922961, 	6176, 	134, 	133, 	1083538, 	8800, 	113, 	113, 	1345163, 	9552, 	199, 	199
52, 	925413, 	6176, 	140, 	139, 	1082485, 	8800, 	85, 	85, 	1342584, 	9552, 	185, 	185
53, 	921449, 	6176, 	134, 	133, 	1080792, 	8800, 	113, 	113, 	1342601, 	9552, 	421, 	421
