88, 	926553, 	6176, 	140, 	139, 	1086973, 	8800, 	385, 	385, 	1347401, 	9552, 	211, 	211
89, 	925524, 	6176, 	113, 	112, 	1085657, 	8800, 	95, 	95, 	1343715, 	9552, 	148, 	148
90, 	925987, 	6176, 	122, 	121, 	1093612, 	8800, 	175, 	175, 	1344801, 	9552, 	217, 	217
91, 	923897, 	6176, 	125, 	124, 	1078809, 	8800, 	96, 	96, 	1333194, 	9552, 	165, 	165
92, 	925310, 	6176, 	143, 	142, 	1083980, 	8800, 	114, 	114, 	1342788, 	9552, 	179, 	179
93, 	929092, 	6176, 	197, 	197, 	1087351, 	8800, 	120, 	120, 	1345136, 	9552, 	167, 	167
94, 	926870, 	6176, 	113, 	112, 	1087042, 	8800, 	368, 	368, 	1342357, 	9552, 	436, 	436
95, 	932597, 	6176, 	372, 	371, 	1085335, 	8800, 	353, 	353, 	1347814, 	9552, 	216, 	216
96, 	919894, 	6176, 	126, 	125, 	1076598, 	8800, 	122, 	122, 	1340948, 	9552, 	180, 	180
97, 	928490, 	6176, 	116, 	115, 	1080048, 	8800, 	90, 	90, 	1344454, 	9552, 	436, 	436
98, 	927606, 	6176, 	364, 	364, 	1085717, 	8800, 	150, 	150, 	1343757, 	9552, 	211, 	211
99, 	927257, 	6176, 	145, 	144, 	1078589, 	8800, 	117, 	117, 	1343887, 	9552, 	185, 	185
returned: 0
