>>> ENTER BENCHMARK <<<
ML-KEM-1024
Running on a Pi!
Starting Benchmarks for: ML-KEM-1024
Buffer Address: 0x36521
Confirmed: Buffer is NOT 4-byte aligned.
overhead: 12
Iteration, Keypair cycles, Keypair stack, Keypair read cache miss, Keypair write cache miss, Encaps cycles, Encaps stack, Encaps read cache miss, Encaps write cache miss, Decaps cycles, Decaps stack, Decaps read cache miss, Decaps write cache miss
59, 	2399704, 	15400, 	242, 	242, 	2665424, 	19048, 	260, 	260, 	3108012, 	20600, 	380, 	380
60, 	2398833, 	15400, 	241, 	241, 	2679032, 	19048, 	245, 	245, 	3106690, 	20600, 	364, 	364
61, 	2403263, 	15400, 	279, 	279, 	2661507, 	19048, 	243, 	243, 	3104839, 	20600, 	412, 	412
62, 	2401794, 	15400, 	264, 	264, 	2678607, 	19048, 	261, 	261, 	3109204, 	20600, 	394, 	394
63, 	2398077, 	15400, 	301, 	301, 	2661806, 	19048, 	238, 	238, 	3108314, 	20600, 	370, 	370
64, 	2401373, 	15400, 	319, 	319, 	2674298, 	19048, 	244, 	244, 	3103536, 	20600, 	349, 	349
65, 	2392642, 	15400, 	224, 	225, 	2664417, 	19048, 	246, 	246, 	3108371, 	20600, 	338, 	338
66, 	2398077, 	15400, 	236, 	236, 	2679124, 	19048, 	256, 	256, 	3105167, 	20600, 	360, 	360
67, 	2394489, 	15400, 	253, 	253, 	2663415, 	19048, 	206, 	206, 	3110360, 	20600, 	377, 	377
68, 	2400790, 	15400, 	253, 	253, 	2675616, 	19048, 	223, 	223, 	3108055, 	20600, 	397, 	397
69, 	2397758, 	15400, 	277, 	277, 	2661383, 	19048, 	248, 	248, 	3101007, 	20600, 	320, 	320
70, 	2401377, 	15400, 	300, 	300, 	2677569, 	19048, 	229, 	229, 	3102645, 	20600, 	354, 	354
71, 	2401389, 	15400, 	316, 	316, 	2663724, 	19048, 	227, 	227, 	3103429, 	20600, 	353, 	353
72, 	2398875, 	15400, 	255, 	256, 	2681403, 	19048, 	256, 	256, 	3103745, 	20600, 	346, 	346
73, 	2401488, 	15400, 	253, 	253, 	2661565, 	19048, 	242, 	242, 	3110614, 	20600, 	385, 	385
74, 	2398114, 	15400, 	258, 	258, 	2678651, 	19048, 	252, 	252, 	3108627, 	20600, 	427, 	427
75, 	2395398, 	15400, 	264, 	264, 	2665947, 	19048, 	216, 	216, 	3104701, 	20600, 	329, 	329
76, 	2399497, 	15400, 	295, 	295, 	2675471, 	19048, 	229, 	229, 	3112563, 	20600, 	388, 	388
77, 	2399142, 	15400, 	282, 	282, 	2669564, 	19048, 	251, 	251, 	3110090, 	20600, 	377, 	377
78, 	2398710, 	15400, 	225, 	226, 	2680000, 	19048, 	267, 	267, 	3098348, 	20600, 	378, 	378
79, 	2399805, 	15400, 	277, 	277, 	2667145, 	19048, 	263, 	263, 	3106758, 	20600, 	339, 	339
80, 	2400103, 	15400, 	260, 	260, 	2677513, 	19048, 	220, 	220, 	3110108, 	20600, 	381, 	381
81, 	2397975, 	15400, 	300, 	300, 	2667737, 	19048, 	211, 	211, 	3103077, 	20600, 	346, 	346
82, 	2402334, 	15400, 	275, 	275, 	2677900, 	19048, 	232, 	232, 	3102932, 	20600, 	368, 	368
83, 	2391325, 	15400, 	304, 	304, 	2669825, 	19048, 	237, 	237, 	3105373, 	20600, 	385, 	385
84, 	2397059, 	15400, 	268, 	269, 	2676157, 	19048, 	267, 	267, 	3100362, 	20600, 	362, 	362
85, 	2395457, 	15400, 	259, 	259, 	2673164, 	19048, 	255, 	255, 	3104221, 	20600, 	357, 	357
86, 	2398372, 	15400, 	280, 	280, 	2683622, 	19048, 	255, 	255, 	3102830, 	20600, 	408, 	408
87, 	2389695, 	15400, 	259, 	259, 	2670806, 	19048, 	222, 	222, 	3106976, 	20600, 	416, 	416
88, 	2396988, 	15400, 	245, 	245, 	2675548, 	19048, 	214, 	214, 	3101876, 	20600, 	352, 	352
89, 	2391345, 	15400, 	295, 	295, 	2676146, 	19048, 	243, 	243, 	3107467, 	20600, 	347, 	347
90, 	2392101, 	15400, 	245, 	245, 	2676137, 	19048, 	265, 	265, 	3106241, 	20600, 	385, 	385
91, 	2387673, 	15400, 	246, 	246, 	2674838, 	19048, 	270, 	270, 	3105613, 	20600, 	414, 	414
92, 	2400757, 	15400, 	283, 	283, 	2675946, 	19048, 	233, 	233, 	3106178, 	20600, 	412, 	412
93, 	2383761, 	15400, 	291, 	291, 	2672053, 	19048, 	260, 	260, 	3103513, 	20600, 	386, 	386
94, 	2397214, 	15400, 	286, 	286, 	2681532, 	19048, 	242, 	242, 	3099879, 	20600, 	375, 	375
95, 	2385699, 	15400, 	279, 	279, 	2675277, 	19048, 	224, 	224, 	3107295, 	20600, 	355, 	355
96, 	2401901, 	15400, 	269, 	269, 	2678699, 	19048, 	256, 	256, 	3108699, 	20600, 	377, 	377
97, 	2382794, 	15400, 	241, 	241, 	2675641, 	19048, 	252, 	252, 	3107187, 	20600, 	412, 	412
98, 	2399794, 	15400, 	266, 	266, 	2674930, 	19048, 	225, 	225, 	3104462, 	20600, 	411, 	411
99, 	2383390, 	15400, 	266, 	266, 	2672950, 	19048, 	221, 	221, 	3109165, 	20600, 	387, 	387
returned: 0
