>>> ENTER BENCHMARK <<<
ML-KEM-1024
Running on a Pi!
Starting Benchmarks for: ML-KEM-1024
Iteration, Keypair, Encaps, Decaps
overhead: 158
0, 	2482981, 	2686742, 	3131048
1, 	2374240, 	2664362, 	3081298
2, 	2381536, 	2659433, 	3090572
3, 	2372647, 	2668883, 	3082256
4, 	2374420, 	2663094, 	3099369
5, 	2374399, 	2665835, 	3093916
6, 	2372857, 	2665219, 	3093093
7, 	2378267, 	2662595, 	3089306
8, 	2370799, 	2667412, 	3098517
9, 	2379439, 	2665885, 	3101838
10, 	2363557, 	2659953, 	3092690
11, 	2377472, 	2661252, 	3095266
12, 	2363122, 	2666115, 	3094751
13, 	2377625, 	2661110, 	3093597
14, 	2364725, 	2661841, 	3096636
15, 	2378000, 	2665400, 	3099758
16, 	2365134, 	2660296, 	3095043
17, 	2377090, 	2660574, 	3089250
18, 	2370157, 	2658024, 	3098168
19, 	2374425, 	2669748, 	3091680
20, 	2372407, 	2661247, 	3097128
21, 	2377143, 	2663699, 	3099507
22, 	2379752, 	2652623, 	3096058
23, 	2378226, 	2663123, 	3094821
24, 	2376989, 	2652062, 	3093189
25, 	2375130, 	2665111, 	3089609
26, 	2374140, 	2651040, 	3096912
27, 	2377073, 	2662121, 	3088866
28, 	2381060, 	2653118, 	3084339
29, 	2384211, 	2664617, 	3095061
30, 	2376004, 	2655044, 	3086666
31, 	2379712, 	2662446, 	3100485
32, 	2374683, 	2659042, 	3084535
33, 	2376445, 	2662889, 	3093497
34, 	2382840, 	2656437, 	3082051
35, 	2376435, 	2668653, 	3096911
36, 	2374180, 	2665682, 	3081908
37, 	2373095, 	2663620, 	3095040
38, 	2372958, 	2660014, 	3080101
39, 	2381135, 	2660917, 	3089604
40, 	2376527, 	2660740, 	3080995
41, 	2378720, 	2662363, 	3095044
42, 	2378284, 	2667164, 	3083095
43, 	2373896, 	2662775, 	3099107
44, 	2377568, 	2665390, 	3083474
45, 	2379439, 	2660088, 	3101350
46, 	2371152, 	2668462, 	3086868
47, 	2378487, 	2666450, 	3099080
48, 	2378239, 	2664764, 	3095682
49, 	2371218, 	2658983, 	3094819
50, 	2383111, 	2668172, 	3092486
51, 	2364411, 	2665797, 	3098184
52, 	2376503, 	2665715, 	3092163
53, 	2363270, 	2661978, 	3093971
54, 	2378912, 	2659125, 	3087601
55, 	2367144, 	2661313, 	3094913
56, 	2381188, 	2670449, 	3093029
57, 	2364559, 	2663144, 	3098554
58, 	2374887, 	2663946, 	3096571
59, 	2367322, 	2661116, 	3092704
60, 	2375595, 	2668525, 	3098259
61, 	2373186, 	2655111, 	3095861
62, 	2380309, 	2663753, 	3095259
63, 	2377569, 	2657213, 	3099126
64, 	2378891, 	2660330, 	3094251
65, 	2377314, 	2652378, 	3095484
66, 	2382084, 	2661045, 	3092570
67, 	2379203, 	2654199, 	3092814
68, 	2375789, 	2668328, 	3098534
69, 	2377444, 	2653290, 	3090320
70, 	2377753, 	2664469, 	3091776
71, 	2380973, 	2652258, 	3085612
72, 	2380273, 	2662587, 	3090671
73, 	2378260, 	2661820, 	3085229
74, 	2374254, 	2664872, 	3093481
75, 	2376722, 	2659124, 	3082173
76, 	2378370, 	2657177, 	3096057
77, 	2377742, 	2659484, 	3083194
78, 	2378085, 	2669852, 	3097036
79, 	2376609, 	2662741, 	3088032
80, 	2375190, 	2664625, 	3098735
81, 	2378105, 	2664410, 	3081681
82, 	2377240, 	2666757, 	3095632
83, 	2375441, 	2669760, 	3080007
84, 	2373646, 	2664534, 	3092206
85, 	2375601, 	2663853, 	3085400
86, 	2375882, 	2658650, 	3095264
87, 	2381425, 	2664821, 	3086005
88, 	2377324, 	2663898, 	3094554
89, 	2376995, 	2664349, 	3088811
90, 	2369240, 	2663329, 	3095104
91, 	2376778, 	2660059, 	3094930
92, 	2367895, 	2668205, 	3091788
93, 	2380727, 	2661748, 	3101615
94, 	2363472, 	2664014, 	3089041
95, 	2376811, 	2666310, 	3095078
96, 	2364405, 	2658401, 	3093448
97, 	2378358, 	2660193, 	3093113
98, 	2368360, 	2662525, 	3096031
99, 	2376410, 	2665297, 	3095138
returned: 0
